"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.econjobrumors.com/forum/econometrics-discussion","text/html; charset=UTF-8","200","OK","Indexable","","Econometrics Discussion « Economics Job Market Rumors","53","519","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","New Topic in this Forum","23","","0","","","","","","","","","","34754","748","133","5.624","100.000","Very Easy","12.266","1","","451","446","0","99.780","171","124","0","0","0","0","","","","","2695691ea932ee968e38073cf9306f69","0.097","","","","","1.1","https://www.econjobrumors.com/forum/econometrics-discussion","2022-12-11 16:19:52"
"https://www.econjobrumors.com/forum/technology","text/html; charset=UTF-8","200","OK","Indexable","","Technology « Economics Job Market Rumors","40","398","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","New Topic in this Forum","23","","0","","","","","","","","","","32411","784","145","5.407","100.000","Very Easy","13.814","1","","452","446","0","99.780","149","101","0","0","0","0","","","","","e5fe1e6f1e405bf9d0af44272c6b4700","0.103","","","","","1.1","https://www.econjobrumors.com/forum/technology","2022-12-11 16:19:52"
"https://www.econjobrumors.com/topic/the-twitter-files-have-uncovered-a-proper-scandal","text/html; charset=UTF-8","200","OK","Indexable","","The Twitter Files have uncovered a proper scandal « Economics Job Market Rumors","79","745","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","The Twitter Files have uncovered a proper scandal","49","Reply","5","","","","","","","","","","25218","1063","194","5.479","81.178","Easy","25.465","1","","29","3","0","0.670","84","52","0","0","0","0","","","","","5c588fec4f2525276e37a4af8b1d372d","0.069","","","","","1.1","https://www.econjobrumors.com/topic/the-twitter-files-have-uncovered-a-proper-scandal","2022-12-11 16:19:52"
"https://www.econjobrumors.com/forum/latest-research-discussion","text/html; charset=UTF-8","200","OK","Indexable","","Latest Research Discussion « Economics Job Market Rumors","56","542","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","New Topic in this Forum","23","","0","","","","","","","","","","32085","749","138","5.428","81.147","Easy","14.679","1","","451","446","0","99.780","140","93","0","0","0","0","","","","","a19330f66c3c58a5f0bb8c7342fa3b15","0.099","","","","","1.1","https://www.econjobrumors.com/forum/latest-research-discussion","2022-12-11 16:19:52"
"https://www.econjobrumors.com/topic/innovation-and-change-is-primarily-driven-by-disagreeable-people","text/html; charset=UTF-8","200","OK","Indexable","","Innovation and change is primarily driven by disagreeable people « Economics Job Market Rumors","94","870","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Innovation and change is primarily driven by disagreeable people","64","Reply »","7","","","","","","","","","","38085","1865","330","5.652","81.933","Easy","28.313","1","","26","3","0","0.670","107","73","0","0","0","0","","","","","bf5118d22e01906440ce86d886a95a87","0.083","","","","","1.1","https://www.econjobrumors.com/topic/innovation-and-change-is-primarily-driven-by-disagreeable-people","2022-12-11 16:19:52"
"https://www.econjobrumors.com/topic/why-did-wooldridge-leave-mit","text/html; charset=UTF-8","200","OK","Indexable","","Why did Wooldridge leave MIT? « Economics Job Market Rumors","59","573","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Why did Wooldridge leave MIT?","29","Reply »","7","","","","","","","","","","31231","958","224","4.277","100.000","Very Easy","16.434","1","","25","2","0","0.450","108","74","0","0","0","0","","","","","f7296f2387e4fa9aa002f8f1337b7b9a","0.082","","","","","1.1","https://www.econjobrumors.com/topic/why-did-wooldridge-leave-mit","2022-12-11 16:19:52"
"https://www.econjobrumors.com/links.php","text/html; charset=UTF-8","200","OK","Indexable","","Economics Job Market Rumors - Links and Resources","49","476","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","Links and Resources","19","Partner Sites","13","EJMR in the Press","17","","","","","","","","","","11005","242","64","3.781","78.544","Fairly Easy","15.633","1","","450","446","0","99.780","59","49","0","5","5","0","","","","","1c500eea9947e679fc90ad3699484171","0.054","","","","","1.1","https://www.econjobrumors.com/links.php","2022-12-11 16:19:52"
"https://www.econjobrumors.com/topic/brian-weller/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Brian Weller « Economics Job Market Rumors","42","404","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Brian Weller","12","Reply »","7","","","","","","","","","","32662","1151","255","4.514","90.458","Very Easy","20.080","1","","30","5","0","1.120","110","75","0","1","1","0","","","","","27fd74d5bb316577e7c64d8de0fae6a","0.078","","","","","1.1","https://www.econjobrumors.com/topic/brian-weller/page/2","2022-12-11 16:19:52"
"https://www.econjobrumors.com/topic/brian-weller/page/3","text/html; charset=UTF-8","200","OK","Indexable","","Brian Weller « Economics Job Market Rumors","42","404","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Brian Weller","12","Reply »","7","","","","","","","","","","32115","1177","247","4.765","92.097","Very Easy","20.248","1","","30","5","0","1.120","110","75","0","0","0","0","","","","","1ad5fbd9c14268fadf506920541a6571","0.086","","","","","1.1","https://www.econjobrumors.com/topic/brian-weller/page/3","2022-12-11 16:19:52"
"https://www.econjobrumors.com/wiki.php","text/html; charset=UTF-8","200","OK","Indexable","","Economics Job Market Updates / Wiki","35","338","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","Economics Job Market Wiki","25","Add Job","7","","0","","","","","","","","","","139170","3540","1116","3.172","97.053","Very Easy","18.856","1","","1345","446","0","99.780","714","703","0","12","12","0","","","","","66a37e89a090b48cc2c176cad1366957","0.065","","","","","1.1","https://www.econjobrumors.com/wiki.php","2022-12-11 16:19:52"
"https://www.econjobrumors.com/topic/brian-weller/page/4","text/html; charset=UTF-8","200","OK","Indexable","","Brian Weller « Economics Job Market Rumors","42","404","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Brian Weller","12","Reply","5","","","","","","","","","","22550","540","139","3.885","99.805","Very Easy","13.644","1","","41","6","0","1.340","89","54","0","0","0","0","","","","","1fd7dc037757f6d62e0927fc2a756189","0.071","","","","","1.1","https://www.econjobrumors.com/topic/brian-weller/page/4","2022-12-11 16:19:52"
"https://www.econjobrumors.com/topic/which-lacs-have-called-2/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Which LACs have called? « Economics Job Market Rumors","53","518","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Which LACs have called?","23","Reply","5","","","","","","","","","","16642","341","87","3.920","85.260","Easy","13.332","1","","19","4","0","0.890","72","53","0","0","0","0","","","","","67d1d6310e73dfc9fe66915f9dc2d628","0.072","","","","","1.1","https://www.econjobrumors.com/topic/which-lacs-have-called-2/page/2","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/goolsbee-to-chicago-fed","text/html; charset=UTF-8","200","OK","Indexable","","Goolsbee to Chicago Fed « Economics Job Market Rumors","53","518","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Goolsbee to Chicago Fed","23","Reply »","7","","","","","","","","","","28990","609","166","3.669","100.000","Very Easy","11.243","1","","25","2","0","0.450","108","74","0","0","0","0","","","","","6bca7e77423d917bde47bd58ab8b67b","0.076","","","","","1.1","https://www.econjobrumors.com/topic/goolsbee-to-chicago-fed","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/does-tinder-have-its-own-yoel-roth-type-trust-and-safety-person","text/html; charset=UTF-8","200","OK","Indexable","","Does Tinder Have its Own ""Yoel Roth"" Type ""Trust and Safety"" Person? « Economics Job Market Rumors","98","917","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Does Tinder Have its Own ""Yoel Roth"" Type ""Trust and Safety"" Person?","68","Reply","5","","","","","","","","","","23714","723","159","4.547","73.155","Fairly Easy","19.691","1","","29","3","0","0.670","84","52","0","1","1","0","","","","","d68dc9cb6a202afaac9272ab2325b6f9","0.073","","","","","1.1","https://www.econjobrumors.com/topic/does-tinder-have-its-own-yoel-roth-type-trust-and-safety-person","2022-12-11 16:19:53"
"https://www.econjobrumors.com/wiki.php?h=1670774603","text/html; charset=UTF-8","200","OK","Indexable","","Economics Job Market Updates / Wiki","35","338","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","Economics Job Market Wiki","25","Add Job","7","","0","","","","","","","","","","139216","3540","1116","3.172","97.053","Very Easy","18.849","1","","453","446","0","99.780","714","703","0","12","12","0","","","","","d80d831fb143ea37b91eebaec99b0fcb","0.068","","","","","1.1","https://www.econjobrumors.com/wiki.php?h=1670774603","2022-12-11 16:19:53"
"https://www.econjobrumors.com/page/16573","text/html; charset=UTF-8","200","OK","Indexable","","Economics Job Market Rumors - Forum for Economists","50","490","Economics Job Market Rumors. A forum for economists to discuss economics, economics jobs, conferences, journals and more","120","785","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","","0","","0","","","","","","","","","","33564","828","164","5.049","95.041","Very Easy","14.991","1","","6","3","0","0.670","165","104","0","0","0","0","","","","","b37722583457fbc86f576bb16a94058d","2.931","","","","","1.1","https://www.econjobrumors.com/page/16573","2022-12-11 16:19:50"
"https://www.econjobrumors.com/wiki.php?h=1670774727","text/html; charset=UTF-8","200","OK","Indexable","","Economics Job Market Updates / Wiki","35","338","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","Economics Job Market Wiki","25","Add Job","7","","0","","","","","","","","","","139216","3540","1116","3.172","97.053","Very Easy","18.849","1","","453","446","0","99.780","714","703","0","12","12","0","","","","","d59f1b3e06b7b66ebbb10114b232e09a","0.112","","","","","1.1","https://www.econjobrumors.com/wiki.php?h=1670774727","2022-12-11 16:19:53"
"https://www.econjobrumors.com/forum/teaching","text/html; charset=UTF-8","200","OK","Indexable","","Teaching « Economics Job Market Rumors","38","378","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","New Topic in this Forum","23","","0","","","","","","","","","","31796","732","124","5.903","100.000","Very Easy","12.935","1","","451","446","0","99.780","152","105","0","0","0","0","","","","","3e11243cd4b1edf3e996c27c8965af46","0.113","","","","","1.1","https://www.econjobrumors.com/forum/teaching","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/claudia-rudi-bachmann-upset-me-so-much-hubby-had-to-calm-me-down-1","text/html; charset=UTF-8","200","OK","Indexable","","Claudia: Rudi Bachmann upset me so much hubby had to calm me down « Economics Job Market Rumors","95","937","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Claudia: Rudi Bachmann upset me so much hubby had to calm me down","65","Reply","5","","","","","","","","","","20847","677","141","4.801","95.368","Very Easy","18.463","1","","23","3","0","0.670","78","52","0","0","0","0","","","","","9b6d6e4d6c36758573f766dcb6a96205","0.072","","","","","1.1","https://www.econjobrumors.com/topic/claudia-rudi-bachmann-upset-me-so-much-hubby-had-to-calm-me-down-1","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/grandparenting-is-disappearing","text/html; charset=UTF-8","200","OK","Indexable","","Grandparenting is disappearing. « Economics Job Market Rumors","61","580","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Grandparenting is disappearing.","31","Reply »","7","","","","","","","","","","38097","2262","358","6.318","91.586","Very Easy","31.869","1","","27","4","0","0.890","107","73","0","0","0","0","","","","","5cf6ffbc8b216cfa8365b4a028e48589","0.095","","","","","1.1","https://www.econjobrumors.com/topic/grandparenting-is-disappearing","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/muslim-site-reports-all-7-lgbtq-armband-teams-eliminated-from-world-cup","text/html; charset=UTF-8","200","OK","Indexable","","Muslim site reports all 7 LGBTQ-armband teams eliminated from World Cup « Economics Job Market Rumors","101","972","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Muslim site reports all 7 LGBTQ-armband teams eliminated from World Cup","71","Reply »","7","","","","","","","","","","31538","809","197","4.107","92.865","Very Easy","14.709","1","","29","4","0","0.890","107","73","0","2","1","0","","","","","10826fcc626cf33320097c86eb4a5e34","0.078","","","","","1.1","https://www.econjobrumors.com/topic/muslim-site-reports-all-7-lgbtq-armband-teams-eliminated-from-world-cup","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/brian-weller","text/html; charset=UTF-8","200","OK","Indexable","","Brian Weller « Economics Job Market Rumors","42","404","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Brian Weller","12","Reply »","7","","","","","","","","","","31157","1038","226","4.593","94.834","Very Easy","18.594","1","","26","3","0","0.670","108","74","0","0","0","0","","","","","1cfd024eacca0f68d59f202c9f05c5b6","0.081","","","","","1.1","https://www.econjobrumors.com/topic/brian-weller","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/world-bank-ypp-2021","text/html; charset=UTF-8","200","OK","Indexable","","World Bank YPP 2021 « Economics Job Market Rumors","49","489","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","World Bank YPP 2021","19","Reply »","7","","","","","","","","","","36073","1453","341","4.261","73.660","Fairly Easy","25.739","1","","25","2","0","0.450","108","74","0","7","3","0","","","","","482aa0ea276dac520725d6ba606a78c","0.089","","","","","1.1","https://www.econjobrumors.com/topic/world-bank-ypp-2021","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/scooby-im-playing-dungeons-and-dragons","text/html; charset=UTF-8","200","OK","Indexable","","Scooby: I'm playing Dungeons and Dragons « Economics Job Market Rumors","70","675","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Scooby: I'm playing Dungeons and Dragons","40","Reply","5","","","","","","","","","","15054","301","79","3.810","89.418","Easy","13.094","1","","13","3","0","0.670","68","52","0","0","0","0","","","","","49abce0739d3aaaf9dc75cf0f8544e8e","0.085","","","","","1.1","https://www.econjobrumors.com/topic/scooby-im-playing-dungeons-and-dragons","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/what-would-be-lost-if-we-did-not-have-a-human-resources-department","text/html; charset=UTF-8","200","OK","Indexable","","What would be lost if we did not have a human resources department? « Economics Job Market Rumors","97","923","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","What would be lost if we did not have a human resources department?","67","Reply","5","","","","","","","","","","17224","358","90","3.978","88.895","Easy","13.299","1","","17","3","0","0.670","72","52","0","0","0","0","","","","","ff3b7303af8f94ba0806eff24241c4ec","0.099","","","","","1.1","https://www.econjobrumors.com/topic/what-would-be-lost-if-we-did-not-have-a-human-resources-department","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/wapo-thousands-of-teens-are-being-pushed-into-military’s-junior-rotc/page/2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","1","","4","2","0","0.450","0","0","0","0","0","0","","","","","","0.055","","https://www.econjobrumors.com/topic/wapo-thousands-of-teens-are-being-pushed-into-military’s-junior-rotc/page/2","HTTP Redirect","","1.1","https://www.econjobrumors.com/topic/wapo-thousands-of-teens-are-being-pushed-into-military%E2%80%99s-junior-rotc/page/2","2022-12-11 16:19:53"
"https://www.econjobrumors.com/forum/econ-lounge","text/html; charset=UTF-8","200","OK","Indexable","","Econ Lounge « Economics Job Market Rumors","41","410","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","New Topic in this Forum","23","","0","","","","","","","","","","34458","826","140","5.900","100.000","Very Easy","13.365","1","","452","446","0","99.780","162","112","0","0","0","0","","","","","a99feb8a583f3e9a26dcb6a0d3a41ea6","0.106","","","","","1.1","https://www.econjobrumors.com/forum/econ-lounge","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/which-is-classier-home-depot-or-lowes/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Which is classier: Home Depot or Lowe's? « Economics Job Market Rumors","70","665","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Which is classier: Home Depot or Lowe's?","40","Reply","5","","","","","","","","","","17343","357","92","3.880","90.096","Very Easy","13.036","1","","21","4","0","0.890","74","53","0","0","0","0","","","","","c16bf03d1d5040e521e2bd51e370c13f","0.064","","","","","1.1","https://www.econjobrumors.com/topic/which-is-classier-home-depot-or-lowes/page/2","2022-12-11 16:19:53"
"https://www.econjobrumors.com/forum/finance-job-rumors","text/html; charset=UTF-8","200","OK","Indexable","","Finance Job Rumors « Economics Job Market Rumors","48","478","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","New Topic in this Forum","23","","0","","","","","","","","","","35859","746","127","5.874","100.000","Very Easy","11.285","1","","483","446","0","99.780","189","142","0","0","0","0","","","","","6ea9d8c62deb8d679a780f3d53eef338","0.106","","","","","1.1","https://www.econjobrumors.com/forum/finance-job-rumors","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/this-years-top-10-finance-hiring-will-have-a-dei-centric-approach","text/html; charset=UTF-8","200","OK","Indexable","","This years top 10 finance hiring will have a DEI centric approach « Economics Job Market Rumors","95","861","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","This years top 10 finance hiring will have a DEI centric approach","65","Reply »","7","","","","","","","","","","34665","1455","283","5.141","92.538","Very Easy","22.799","1","","30","4","0","0.890","107","73","0","0","0","0","","","","","133bd7fd6cb027d383622fce7f53952f","0.079","","","","","1.1","https://www.econjobrumors.com/topic/this-years-top-10-finance-hiring-will-have-a-dei-centric-approach","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/brian-lucey-the-man-the-myth-the-legend","text/html; charset=UTF-8","200","OK","Indexable","","Brian Lucey - the man, the myth, the legend ... « Economics Job Market Rumors","77","700","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Brian Lucey - the man, the myth, the legend ...","47","Reply »","7","","","","","","","","","","32872","1087","260","4.181","87.016","Easy","19.211","1","","26","3","0","0.670","108","74","0","1","1","0","","","","","375ce89a3ff762bb8950f51843007b19","0.080","","","","","1.1","https://www.econjobrumors.com/topic/brian-lucey-the-man-the-myth-the-legend","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/official-accounting-jm-thread-2023/page/143","text/html; charset=UTF-8","200","OK","Indexable","","Official Accounting JM Thread 2023 « Economics Job Market Rumors","64","615","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Official Accounting JM Thread 2023","34","Reply","5","","","","","","","","","","33453","1195","288","4.149","91.192","Very Easy","20.532","1","","65","8","0","1.790","109","55","0","2","1","0","","","","","f29ee57e1e05a4e5a0c916c0dbf7e8","0.088","","","","","1.1","https://www.econjobrumors.com/topic/official-accounting-jm-thread-2023/page/143","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/help-me-my-wife-was-once-a-student-and-we-have-already-slept","text/html; charset=UTF-8","200","OK","Indexable","","Help me, my wife was once a student and we have already slept « Economics Job Market Rumors","91","864","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Help me, my wife was once a student and we have already slept","61","Reply","5","","","","","","","","","","15283","325","78","4.167","90.674","Very Easy","13.661","1","","13","3","0","0.670","68","52","0","0","0","0","","","","","166f2908edb1b43f2ac8ca37f9fa9d68","0.065","","","","","1.1","https://www.econjobrumors.com/topic/help-me-my-wife-was-once-a-student-and-we-have-already-slept","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/2022-fma-flyout-list","text/html; charset=UTF-8","200","OK","Indexable","","2022 FMA Flyout List « Economics Job Market Rumors","50","483","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","2022 FMA Flyout List","20","Reply »","7","","","","","","","","","","30077","765","245","3.122","100.000","Very Easy","14.006","1","","25","2","0","0.450","108","74","0","0","0","0","","","","","2c6adb44ab4b380c89ab12e38d376f78","0.077","","","","","1.1","https://www.econjobrumors.com/topic/2022-fma-flyout-list","2022-12-11 16:19:53"
"https://www.econjobrumors.com/forum/from-the-blogs","text/html; charset=UTF-8","200","OK","Indexable","","From the blogs « Economics Job Market Rumors","44","430","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","New Topic in this Forum","23","","0","","","","","","","","","","29684","718","115","6.243","100.000","Very Easy","13.841","1","","451","446","0","99.780","137","90","0","0","0","0","","","","","87e2a8a83b7319941a63be9817226f20","0.202","","","","","1.1","https://www.econjobrumors.com/forum/from-the-blogs","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/official-accounting-jm-thread-2023/page/142","text/html; charset=UTF-8","200","OK","Indexable","","Official Accounting JM Thread 2023 « Economics Job Market Rumors","64","615","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Official Accounting JM Thread 2023","34","Reply »","7","","","","","","","","","","36741","1725","345","5.000","88.371","Easy","25.934","1","","30","5","0","1.120","110","75","0","0","0","0","","","","","3ee79db8f3cd3671f5fe55702537c9e0","0.088","","","","","1.1","https://www.econjobrumors.com/topic/official-accounting-jm-thread-2023/page/142","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/i-want-to-create-a-website-how-hard-is-it-to-ensure-there-will-be-no-posting-of","text/html; charset=UTF-8","200","OK","Indexable","","I want to create a website. How hard is it to ensure there will be no posting of « Economics Job Market Rumors","110","982","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","I want to create a website. How hard is it to ensure there will be no posting of","80","Reply","5","","","","","","","","","","15453","337","81","4.160","90.147","Very Easy","13.836","1","","13","3","0","0.670","68","52","0","0","0","0","","","","","e881ec88a43ad0d45a96287d6a0915ee","0.065","","","","","1.1","https://www.econjobrumors.com/topic/i-want-to-create-a-website-how-hard-is-it-to-ensure-there-will-be-no-posting-of","2022-12-11 16:19:54"
"https://www.econjobrumors.com/topic/official-accounting-jm-thread-2023/page/141","text/html; charset=UTF-8","200","OK","Indexable","","Official Accounting JM Thread 2023 « Economics Job Market Rumors","64","615","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Official Accounting JM Thread 2023","34","Reply »","7","","","","","","","","","","46716","3408","573","5.948","83.431","Easy","41.628","1","","28","4","0","0.890","111","76","0","2","1","0","","","","","339b249125f78d706b7484dfca06a1c7","0.107","","","","","1.1","https://www.econjobrumors.com/topic/official-accounting-jm-thread-2023/page/141","2022-12-11 16:19:53"
"https://www.econjobrumors.com/topic/⚽⚽⚽portugal-vs-morocco-official-thread-⚽⚽⚽","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","1","","3","3","0","0.670","0","0","0","0","0","0","","","","","","0.066","","https://www.econjobrumors.com/topic/⚽⚽⚽portugal-vs-morocco-official-thread-⚽⚽⚽","HTTP Redirect","","1.1","https://www.econjobrumors.com/topic/%E2%9A%BD%E2%9A%BD%E2%9A%BDportugal-vs-morocco-official-thread-%E2%9A%BD%E2%9A%BD%E2%9A%BD","2022-12-11 16:19:54"
"https://www.econjobrumors.com/topic/before-the-20th-century-women-were-more-conservative-than-men/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Before the 20th century, women were more conservative than men « Economics Job Market Rumors","92","890","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Before the 20th century, women were more conservative than men","62","Reply","5","","","","","","","","","","25770","1261","224","5.629","81.634","Easy","29.264","1","","29","4","0","0.890","82","53","0","0","0","0","","","","","e462172de45ac1a2696c5c0eebe0b737","0.068","","","","","1.1","https://www.econjobrumors.com/topic/before-the-20th-century-women-were-more-conservative-than-men/page/2","2022-12-11 16:19:54"
"https://www.econjobrumors.com/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Economics Job Market Rumors - Forum for Economists","50","490","Economics Job Market Rumors. A forum for economists to discuss economics, economics jobs, conferences, journals and more","120","785","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","","0","","0","","","","","","","","","","38494","935","177","5.282","97.058","Very Easy","14.105","1","","6","2","0","0.450","192","130","0","0","0","0","","","","","7c56a426845bb599268d2fb1fb77aa27","0.098","","","","","1.1","https://www.econjobrumors.com/page/2","2022-12-11 16:19:54"
"https://www.econjobrumors.com/topic/套图哥-top-3-publications","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","1","","1","1","0","0.220","0","0","0","0","0","0","","","","","","0.055","","https://www.econjobrumors.com/topic/套图哥-top-3-publications","HTTP Redirect","","1.1","https://www.econjobrumors.com/topic/%E5%A5%97%E5%9B%BE%E5%93%A5-top-3-publications","2022-12-11 16:19:54"
"https://www.econjobrumors.com/wiki.php?h=1670631342","text/html; charset=UTF-8","200","OK","Indexable","","Economics Job Market Updates / Wiki","35","338","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","Economics Job Market Wiki","25","Add Job","7","","0","","","","","","","","","","139216","3540","1116","3.172","97.053","Very Easy","18.849","1","","7","4","0","0.890","714","704","0","12","12","0","","","","","bdd524e50fac48e9e829c9b5771cf62a","0.074","","","","","1.1","https://www.econjobrumors.com/wiki.php?h=1670631342","2022-12-11 16:19:54"
"https://www.econjobrumors.com/topic/fma-schools-offers","text/html; charset=UTF-8","200","OK","Indexable","","FMA Schools - Offers « Economics Job Market Rumors","50","484","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","FMA Schools - Offers","20","Reply »","7","","","","","","","","","","31249","943","252","3.742","97.713","Very Easy","16.850","1","","27","3","0","0.670","108","74","0","0","0","0","","","","","1fa030a1aa18dca1b0f875d205d451f5","0.176","","","","","1.1","https://www.econjobrumors.com/topic/fma-schools-offers","2022-12-11 16:19:54"
"https://www.econjobrumors.com/topic/brian-lucey-the-man-the-myth-the-legend/page/2","text/html; charset=UTF-8","200","OK","Indexable","","Brian Lucey - the man, the myth, the legend ... « Economics Job Market Rumors","77","700","","0","0","economics, economist, finance, econometrics, forum, jobs, phd, professor, trading, banking","90","","0","Brian Lucey - the man, the myth, the legend ...","47","Reply »","7","","","","","","","","","","33778","1087","265","4.102","85.539","Easy","19.129","1","","30","5","0","1.120","112","77","0","4","1","0","","","","","b65fcd766a43f65a7df8787889b0a6a5","0.078","","","","","1.1","https://www.econjobrumors.com/topic/brian-lucey-the-man-the-myth-the-legend/page/2","2022-12-11 16:19:54"
